fid,latitude,longitude,LONGTITUDE
"928",40.69542,-73.93258,
"929",40.7027,-73.92811,
"930",40.68285,-73.93961,
"931",40.68499,-73.93918,
"932",40.68041,-73.92972,
"933",40.6795,-73.90899,
"934",40.69867,-73.91134,
"935",40.68355,-73.94129,
"936",40.68742,-73.92198,
"937",40.70128,-73.92666,
"938",40.70511,-73.91755,
"939",40.68358,-73.90884,
"940",40.68989,-73.92128,
"941",40.68498,-73.93192,
"942",40.70015,-73.92693,
"943",40.70468,-73.90553,
"944",40.7043,-73.92719,
"945",40.6972,-73.92697,
"946",40.69017,-73.91291,
"947",40.69836,-73.93521,
"948",40.68167,-73.92525,
"949",40.68178,-73.94179,
"950",40.70299,-73.92648,
"951",40.6938,-73.92562,
"952",40.69487,-73.93884,
"953",40.68223,-73.9269,
"954",40.70866,-73.94116,
"955",40.68211,-73.9236,
"956",40.68121,-73.93038,
"957",40.69902,-73.93102,
"958",40.69795,-73.92162,
"959",40.70054,-73.91185,
"960",40.69067,-73.92643,
"961",40.68293,-73.93437,
"962",40.70928,-73.89795,
"963",40.69882,-73.91771,
"964",40.7034,-73.9296,
"965",40.68881,-73.92805,
"966",40.68942,-73.9287,
"967",40.70588,-73.90821,
"968",40.70337,-73.93071,
"969",40.67968,-73.90764,
"970",40.70727,-73.94025,
"971",40.68251,-73.91944,
"972",40.70496,-73.93689,
"973",40.7012,-73.92682,
"974",40.70374,-73.93016,
"975",40.69856,-73.93087,
"976",40.70145,-73.93798,
"977",40.68426,-73.91939,
"978",40.69999,-73.93863,
"979",40.68623,-73.91374,
"980",40.68793,-73.92179,
"981",40.68821,-73.9187,
"982",40.68528,-73.92296,
"983",40.69784,-73.9284,
"984",40.69333,-73.94184,
"985",40.68233,-73.91001,
"986",40.69428,-73.90679,
"987",40.68697,-73.91592,
"988",40.70498,-73.92115,
"989",40.69473,-73.93437,
"990",40.70076,-73.92828,
"991",40.69911,-73.91601,
"992",40.70353,-73.93482,
"993",40.70021,-73.92241,
"994",40.6945,-73.93113,
"995",40.68967,-73.93381,
"996",40.69036,-73.91608,
"997",40.70438,-73.92117,
"998",40.70548,-73.93698,
"999",40.69609,-73.92369,
"1000",40.68691,-73.93294,
"1001",40.68363,-73.94142,
"1002",40.68549,-73.93268,
"1003",40.69639,-73.91008,
"1004",40.68769,-73.91377,
"1005",40.68519,-73.91494,
"1006",40.69497,-73.92598,
"1007",40.69883,-73.93364,
"1008",40.70554,-73.91934,
"1009",40.7069,-73.93754,
"1010",40.6965,-73.91036,
"1011",40.69699,-73.93387,
"1012",40.7074,-73.94063,
"1013",40.70544,-73.91993,
"1014",40.69846,-73.91202,
"1015",40.69744,-73.90773,
"1016",40.69451,-73.92397,
"1017",40.70573,-73.92887,
"1018",40.68587,-73.91435,
"1019",40.68591,-73.91344,
"1020",40.70666,-73.93788,
"1021",40.69689,-73.93333,
"1022",40.69502,-73.93126,
"1023",40.6863,-73.92635,
"1024",40.68003,-73.92094,
"1025",40.68915,-73.92467,
"1026",40.68973,-73.93785,
"1027",40.68466,-73.92576,
"1028",40.68757,-73.93032,
"1029",40.6899,-73.93228,
"1030",40.69989,-73.92352,
"1031",40.70288,-73.91506,
"1032",40.70742,-73.94185,
"1033",40.69709,-73.91435,
"1034",40.69342,-73.91116,
"1035",40.68282,-73.93289,
"1036",40.70107,-73.91983,
"1037",40.6948,-73.94161,
"1038",40.70246,-73.91756,
"1039",40.69824,-73.93231,
"1040",40.70842,-73.9208,
"1041",40.68357,-73.94126,
"1042",40.69836,-73.9212,
"1043",40.68523,-73.92926,
"1044",40.68984,-73.92703,
"1045",40.69907,-73.92723,
"1046",40.69844,-73.9334,
"1047",40.69885,-73.93371,
"1048",40.68271,-73.94038,
"1049",40.68201,-73.93802,
"1050",40.68878,-73.93109,
"1051",40.69513,-73.90881,
"1052",40.70269,-73.92626,
"1053",40.70521,-73.93623,
"1054",40.69064,-73.921,
"1055",40.68698,-73.91861,
"1056",40.69436,-73.93144,
"1057",40.69647,-73.92495,
"1058",40.70198,-73.91571,
"1059",40.69813,-73.93433,
"1060",40.69975,-73.92051,
"1061",40.70484,-73.91942,
"1062",40.683,-73.93305,
"1063",40.68375,-73.93313,
"1064",40.67936,-73.93388,
"1065",40.70686,-73.91961,
"1066",40.70644,-73.93759,
"1067",40.68244,-73.91092,
"1068",40.68465,-73.91528,
"1069",40.70491,-73.93098,
"1070",40.69902,-73.92195,
"1071",40.68137,-73.91479,
"1072",40.68346,-73.93121,
"1073",40.7047,-73.92109,
"1074",40.701,-73.91593,
"1075",40.70267,-73.92923,
"1076",40.68503,-73.93809,
"1077",40.6947,-73.93481,
"1078",40.69535,-73.9184,
"1079",40.70889,-73.92135,
"1080",40.68041,-73.93612,
"1081",40.69994,-73.92378,
"1082",40.70505,-73.92239,
"1083",40.70383,-73.92853,
"1084",40.70254,-73.93095,
"1085",40.69798,-73.93206,
"1086",40.68943,-73.90574,
"1087",40.68817,-73.91257,
"1088",40.68632,-73.91793,
"1089",40.69395,-73.92418,
"1090",40.69979,-73.92261,
"1091",40.68983,-73.90512,
"1092",40.70138,-73.92168,
"1093",40.68282,-73.92934,
"1094",40.70479,-73.92054,
"1095",40.70564,-73.93646,
"1096",40.69914,-73.91471,
"1097",40.69544,-73.93221,
"1098",40.6847,-73.93262,
"1099",40.68481,-73.92763,
"1100",40.70725,-73.94187,
"1101",40.70501,-73.93738,
"1102",40.69745,-73.92527,
"1103",40.68216,-73.93178,
"1104",40.68795,-73.94173,
"1105",40.70665,-73.93529,
"1106",40.70714,-73.93611,
"1107",40.70111,-73.92202,
"1108",40.68664,-73.92318,
"1109",40.70641,-73.92158,
"1110",40.69276,-73.92493,
"1111",40.69911,-73.92441,
"1112",40.70777,-73.898,
"1113",40.68125,-73.91272,
"1114",40.70721,-73.93957,
"1115",40.70831,-73.92095,
"1116",40.68777,-73.9387,
"1117",40.70436,-73.93225,
"1118",40.70393,-73.9284,
"1119",40.68608,-73.93015,
"1120",40.68661,-73.91944,
"1121",40.68781,-73.91695,
"1122",40.68736,-73.92369,
"1123",40.70435,-73.91646,
"1124",40.70433,-73.92652,
"1125",40.69218,-73.93574,
"1126",40.7005,-73.92814,
"1127",40.70633,-73.92231,
"1128",40.68762,-73.92318,
"1129",40.68996,-73.92046,
"1130",40.68389,-73.93437,
"1131",40.69444,-73.93746,
"1132",40.69715,-73.92243,
"1133",40.70168,-73.92593,
"1134",40.69351,-73.92309,
"1135",40.68881,-73.92017,
"1136",40.6882,-73.90598,
"1137",40.69917,-73.93178,
"1138",40.6801,-73.92873,
"1139",40.68124,-73.94188,
"1140",40.69335,-73.93107,
"1141",40.68768,-73.92069,
"1142",40.69134,-73.90895,
"1143",40.68589,-73.91486,
"1144",40.68666,-73.92724,
"1145",40.69084,-73.92075,
"1146",40.69184,-73.90593,
"1147",40.68441,-73.91625,
"1148",40.68259,-73.92358,
"1149",40.69557,-73.9315,
"1150",40.70179,-73.93689,
"1151",40.69452,-73.9284,
"1152",40.6913,-73.9406,
"1153",40.69224,-73.91834,
"1154",40.68735,-73.9196,
"1155",40.68307,-73.92894,
"1156",40.70311,-73.91264,
"1157",40.69923,-73.9308,
"1158",40.70774,-73.94139,
"1159",40.70419,-73.92114,
"1160",40.70079,-73.92095,
"1161",40.70021,-73.94081,
"1162",40.68538,-73.94138,
"1163",40.70422,-73.8984,
"1164",40.68125,-73.94044,
"1165",40.70728,-73.94144,
"1166",40.7049,-73.92,
"1167",40.69924,-73.92392,
"1168",40.68389,-73.92659,
"1169",40.68608,-73.92987,
"1170",40.69525,-73.90848,
"1171",40.6793,-73.91968,
"1172",40.69345,-73.93304,
"1173",40.68818,-73.93826,
"1174",40.70896,-73.94129,
"1175",40.68808,-73.9206,
"1176",40.68076,-73.93996,
"1177",40.70352,-73.93104,
"1178",40.68636,-73.93104,
"1179",40.68357,-73.93176,
"1180",40.68512,-73.93893,
"1181",40.68353,-73.90484,
"1182",40.69966,-73.93241,
"1183",40.69791,-73.93615,
"1184",40.70136,-73.91857,
"1185",40.69676,-73.93705,
"1186",40.69998,-73.9413,
"1187",40.68984,-73.91507,
"1188",40.68886,-73.93084,
"1189",40.68124,-73.9189,
"1190",40.70348,-73.91477,
"1191",40.69611,-73.91891,
"1192",40.69802,-73.91472,
"1193",40.68539,-73.9092,
"1194",40.68594,-73.91448,
"1195",40.70491,-73.92367,
"1196",40.69145,-73.93536,
"1197",40.69392,-73.92262,
"1198",40.68025,-73.91199,
"1199",40.7075,-73.94055,
"1200",40.69143,-73.93444,
"1201",40.70352,-73.93798,
"1202",40.69387,-73.92666,
"1203",40.69688,-73.93448,
"1204",40.69675,-73.92964,
"1205",40.70161,-73.93131,
"1206",40.69288,-73.90831,
"1207",40.68507,-73.93888,
"1208",40.68574,-73.93022,
"1209",40.68086,-73.92746,
"1210",40.69724,-73.932,
"1211",40.68676,-73.92192,
"1212",40.6858,-73.93465,
"1213",40.69177,-73.90451,
"1214",40.69358,-73.92409,
"1215",40.68597,-73.91417,
"1216",40.6863,-73.91365,
"1217",40.70526,-73.91964,
"1218",40.68413,-73.90731,
"1219",40.69995,-73.92937,
"1220",40.69886,-73.92957,
"1221",40.68379,-73.9405,
"1222",40.70086,-73.93063,
"1223",40.69433,-73.93262,
"1224",40.69693,-73.93725,
"1225",40.69664,-73.93628,
"1226",40.69808,-73.93174,
"1227",40.68168,-73.93574,
"1228",40.70017,-73.91014,
"1229",40.68709,-73.92059,
"1230",40.70206,-73.92964,
"1231",40.69366,-73.91608,
"1232",40.69913,-73.91814,
"1233",40.68449,-73.92773,
"1234",40.69349,-73.91109,
"1235",40.70158,-73.91851,
"1236",40.68616,-73.92514,
"1237",40.68678,-73.90629,
"1238",40.70788,-73.93889,
"1239",40.70123,-73.91865,
"1240",40.69887,-73.9227,
"1241",40.697,-73.92176,
"1242",40.68696,-73.91382,
"1243",40.682,-73.91851,
"1244",40.68995,-73.92844,
"1245",40.68542,-73.93965,
"1246",40.70807,-73.92113,
"1247",40.70373,-73.92455,
"1248",40.68446,-73.90851,
"1249",40.6887,-73.90598,
"1250",40.70384,-73.91145,
"1251",40.68926,-73.94074,
"1252",40.70128,-73.9253,
"1253",40.70286,-73.90649,
"1254",40.68636,-73.92599,
"1255",40.68389,-73.92128,
"1256",40.70532,-73.92814,
"1257",40.70131,-73.93032,
"1258",40.70673,-73.92695,
"1259",40.69712,-73.93055,
"1260",40.68652,-73.93506,
"1261",40.70606,-73.92884,
"1262",40.67989,-73.91838,
"1263",40.69995,-73.92612,
"1264",40.69032,-73.93699,
"1265",40.69931,-73.91603,
"1266",40.68567,-73.93257,
"1267",40.69967,-73.91403,
"1268",40.68472,-73.93145,
"1269",40.70647,-73.93265,
"1270",40.70346,-73.93523,
"1271",40.68556,-73.92767,
"1272",40.70192,-73.92464,
"1273",40.7066,-73.92115,
"1274",40.69062,-73.93497,
"1275",40.69873,-73.93937,
"1276",40.69585,-73.92585,
"1277",40.69033,-73.9083,
"1278",40.70515,-73.925,
"1279",40.69607,-73.92295,
"1280",40.69783,-73.90998,
"1281",40.68164,-73.93497,
"1282",40.69627,-73.9345,
"1283",40.70223,-73.9148,
"1284",40.70679,-73.91692,
"1285",40.69322,-73.92378,
"1286",40.68647,-73.92849,
"1287",40.70017,-73.92081,
"1288",40.68674,-73.93375,
"1289",40.70273,-73.91565,
"1290",40.68174,-73.91365,
"1291",40.70024,-73.92055,
"1292",40.69531,-73.92248,
"1293",40.69549,-73.92249,
"1294",40.70395,-73.93367,
"1295",40.68165,-73.93267,
"1296",40.70878,-73.94071,
"1297",40.68023,-73.93586,
"1298",40.70357,-73.93444,
"1299",40.69019,-73.91574,
"1300",40.69868,-73.93518,
"1301",40.68486,-73.932,
"1302",40.70478,-73.92767,
"1303",40.69473,-73.91882,
"1304",40.70153,-73.9169,
"1305",40.68353,-73.93478,
"1306",40.69862,-73.93066,
"1307",40.69172,-73.9087,
"1308",40.6913,-73.90998,
"1309",40.69164,-73.90968,
"1310",40.70663,-73.9175,
"1311",40.69414,-73.94118,
"1312",40.69931,-73.92067,
"1313",40.68738,-73.91906,
"1314",40.70523,-73.94072,
"1315",40.70807,-73.94007,
"1316",40.70578,-73.92375,
"1317",40.70518,-73.92165,
"1318",40.69175,-73.93504,
"1319",40.67958,-73.92509,
"1320",40.68285,-73.91516,
"1321",40.7024,-73.9106,
"1322",40.70487,-73.92127,
"1323",40.69669,-73.92785,
"1324",40.69305,-73.90825,
"1325",40.6826,-73.90411,
"1326",40.70045,-73.91673,
"1327",40.69993,-73.92504,
"1328",40.68592,-73.9398,
"1329",40.68823,-73.93367,
"1330",40.67988,-73.92687,
"1331",40.69055,-73.92071,
"1332",40.70009,-73.90505,
"1333",40.70719,-73.91414,
"1334",40.70724,-73.91228,
"1335",40.67989,-73.91817,
"1336",40.69021,-73.91019,
"1337",40.6848,-73.93471,
"1338",40.68022,-73.92673,
"1339",40.70707,-73.91384,
"1340",40.6886,-73.94153,
"1341",40.68445,-73.92142,
"1342",40.70307,-73.91765,
"1343",40.70611,-73.93966,
"1344",40.70265,-73.91701,
"1345",40.69897,-73.92705,
"1346",40.69177,-73.92509,
"1347",40.69414,-73.92877,
"1348",40.70062,-73.92785,
"1349",40.70528,-73.92938,
"1350",40.70454,-73.9299,
"1351",40.69084,-73.90314,
"1352",40.70376,-73.92718,
"1353",40.68042,-73.91811,
"1354",40.6879,-73.91767,
"1355",40.70496,-73.93024,
"1356",40.68075,-73.91099,
"1357",40.70661,-73.93642,
"1358",40.69969,-73.91896,
"1359",40.69537,-73.93494,
"1360",40.69294,-73.92287,
"1361",40.70918,-73.90089,
"1362",40.68607,-73.91761,
"1363",40.69336,-73.9213,
"1364",40.69687,-73.93542,
"1365",40.68361,-73.93845,
"1366",40.7003,-73.89983,
"1367",40.69758,-73.93493,
"1368",40.69756,-73.93893,
"1369",40.69452,-73.92807,
"1370",40.68288,-73.93526,
"1371",40.69065,-73.93708,
"1372",40.70076,-73.92371,
"1373",40.68601,-73.91167,
"1374",40.68601,-73.91772,
"1375",40.69221,-73.93823,
"1376",40.69285,-73.92703,
"1377",40.70595,-73.90871,
"1378",40.69186,-73.94038,
"1379",40.70068,-73.91985,
"1380",40.69617,-73.91119,
"1381",40.69122,-73.93495,
"1382",40.68807,-73.92348,
"1383",40.70324,-73.92943,
"1384",40.69355,-73.93361,
"1385",40.69301,-73.93098,
"1386",40.70474,-73.93812,
"1387",40.68899,-73.92339,
"1388",40.68962,-73.92346,
"1389",40.69761,-73.92495,
"1390",40.70585,-73.94178,
"1391",40.70294,-73.93711,
"1392",40.69159,-73.91171,
"1393",40.68285,-73.93862,
"1394",40.68552,-73.9227,
"1395",40.69301,-73.92683,
"1396",40.68743,-73.93045,
"1397",40.68616,-73.91543,
"1398",40.68651,-73.91185,
"1399",40.70581,-73.90112,
"1400",40.69968,-73.92645,
"1401",40.68709,-73.91989,
"1402",40.6887,-73.93536,
"1403",40.68633,-73.93557,
"1404",40.6898,-73.91774,
"1405",40.69021,-73.92207,
"1406",40.69024,-73.92197,
"1407",40.7029,-73.9296,
"1408",40.68645,-73.93994,
"1409",40.70219,-73.9227,
"1410",40.70267,-73.92383,
"1411",40.70101,-73.92505,
"1412",40.68622,-73.91026,
"1413",40.70204,-73.91068,
"1414",40.70435,-73.91207,
"1415",40.69284,-73.90348,
"1416",40.70432,-73.90015,
"1417",40.69499,-73.9283,
"1418",40.6905,-73.90834,
"1419",40.6928,-73.91614,
"1420",40.68754,-73.91265,
"1421",40.69029,-73.91899,
"1422",40.69349,-73.93031,
"1423",40.68604,-73.91924,
"1424",40.68122,-73.90399,
"1425",40.69313,-73.93543,
"1426",40.69819,-73.9334,
"1427",40.69025,-73.90871,
"1428",40.68696,-73.92905,
"1429",40.69832,-73.92622,
"1430",40.68329,-73.9399,
"1431",40.70413,-73.93205,
"1432",40.68457,-73.9262,
"1433",40.70158,-73.92023,
"1434",40.69096,-73.92352,
"1435",40.69989,-73.93617,
"1436",40.6861,-73.90977,
"1437",40.70153,-73.92244,
"1438",40.69074,-73.91705,
"1439",40.68846,-73.92155,
"1440",40.7043,-73.92491,
"1441",40.69068,-73.91418,
"1442",40.69239,-73.91416,
"1443",40.69239,-73.91443,
"1444",40.69746,-73.92065,
"1445",40.68393,-73.92303,
"1446",40.70918,-73.92182,
"1447",40.68582,-73.92926,
"1448",40.68378,-73.94118,
"1449",40.69893,-73.92624,
"1450",40.70238,-73.92812,
"1451",40.70422,-73.90978,
"1452",40.69798,-73.92462,
"1453",40.69476,-73.92943,
"1454",40.685,-73.92022,
"1455",40.70644,-73.93968,
"1456",40.70243,-73.92978,
"1457",40.69415,-73.92987,
"1458",40.69808,-73.93,
"1459",40.69092,-73.91073,
"1460",40.69949,-73.92621,
"1461",40.69818,-73.91941,
"1462",40.70219,-73.89859,
"1463",40.70552,-73.93344,
"1464",40.69472,-73.91405,
"1465",40.68584,-73.90587,
"1466",40.70699,-73.92188,
"1467",40.68155,-73.91435,
"1468",40.69809,-73.93435,
"1469",40.70044,-73.93909,
"1470",40.69903,-73.91722,
"1471",40.68252,-73.93863,
"1472",40.69076,-73.92886,
"1473",40.69407,-73.91124,
"1474",40.70489,-73.94112,
"1475",40.69539,-73.9285,
"1476",40.70222,-73.92947,
"1477",40.68936,-73.916,
"1478",40.6979,-73.92852,
"1479",40.69405,-73.91403,
"1480",40.68547,-73.93209,
"1481",40.68134,-73.9072,
"1482",40.68825,-73.93433,
"1483",40.68444,-73.9287,
"1484",40.69507,-73.92081,
"1485",40.70298,-73.92203,
"1486",40.70624,-73.92861,
"1487",40.69941,-73.92833,
"1488",40.70353,-73.9344,
"1489",40.7025,-73.92935,
"1490",40.69375,-73.92123,
"1491",40.68846,-73.90847,
"1492",40.70475,-73.93663,
"1493",40.69161,-73.90563,
"1494",40.70667,-73.92668,
"1495",40.69887,-73.93564,
"1496",40.70273,-73.92724,
"1497",40.68988,-73.93136,
"1498",40.69807,-73.90614,
"1499",40.69285,-73.92849,
"1500",40.691,-73.93032,
"1501",40.68015,-73.9355,
"1502",40.70286,-73.92271,
"1503",40.70756,-73.914,
"1504",40.70859,-73.9221,
"1505",40.7011,-73.90964,
"1506",40.68285,-73.91484,
"1507",40.70364,-73.92769,
"1508",40.70146,-73.91763,
"1509",40.69849,-73.923,
"1510",40.7042,-73.94193,
"1511",40.6829,-73.93935,
"1512",40.69467,-73.93594,
"1513",40.70024,-73.92655,
"1514",40.69092,-73.91546,
"1515",40.70559,-73.93552,
"1516",40.70087,-73.90571,
"1517",40.68015,-73.90504,
"1518",40.70648,-73.92997,
"1519",40.68541,-73.92392,
"1520",40.69123,-73.93599,
"1521",40.70458,-73.92031,
"1522",40.70124,-73.93125,
"1523",40.70524,-73.93305,
"1524",40.68188,-73.91507,
"1525",40.70347,-73.92764,
"1526",40.7035,-73.92912,
"1527",40.68006,-73.94115,
"1528",40.70381,-73.91922,
"1529",40.68936,-73.90814,
"1530",40.68392,-73.90654,
"1531",40.69828,-73.93206,
"1532",40.70704,-73.93763,
"1533",40.7017,-73.92344,
"1534",40.70416,-73.9211,
"1535",40.68742,-73.92196,
"1536",40.69008,-73.92661,
"1537",40.70605,-73.89928,
"1538",40.69757,-73.92906,
"1539",40.70091,-73.93809,
"1540",40.70173,-73.91504,
"1541",40.70335,-73.91583,
"1542",40.68742,-73.92212,
"1543",40.68574,-73.92975,
"1544",40.68398,-73.94101,
"1545",40.6847,-73.91762,
"1546",40.68155,-73.93639,
"1547",40.6997,-73.90243,
"1548",40.69956,-73.91888,
"1549",40.69306,-73.92106,
"1550",40.69677,-73.93027,
"1551",40.68365,-73.91069,
"1552",40.70183,-73.91146,
"1553",40.69425,-73.92781,
"1554",40.69477,-73.92376,
"1555",40.69509,-73.9367,
"1556",40.70912,-73.94107,
"1557",40.69997,-73.92083,
"1558",40.69715,-73.93166,
"1559",40.68278,-73.93427,
"1560",40.68082,-73.91128,
"1561",40.6988,-73.91239,
"1562",40.68821,-73.93758,
"1563",40.70296,-73.92919,
"1564",40.70112,-73.93086,
"1565",40.69454,-73.93319,
"1566",40.69095,-73.91909,
"1567",40.69904,-73.91792,
"1568",40.68861,-73.94109,
"1569",40.69283,-73.90961,
"1570",40.68987,-73.91548,
"1571",40.7017,-73.93716,
"1572",40.6837,-73.93325,
"1573",40.68374,-73.90988,
"1574",40.70883,-73.93873,
"1575",40.69387,-73.91341,
"1576",40.69968,-73.90697,
"1577",40.68583,-73.94112,
"1578",40.68758,-73.91321,
"1579",40.69647,-73.92474,
"1580",40.68466,-73.92727,
"1581",40.69974,-73.9338,
"1582",40.68639,-73.93116,
"1583",40.70382,-73.90059,
"1584",40.70582,-73.93696,
"1585",40.69517,-73.93808,
"1586",40.7038,-73.92712,
"1587",40.70318,-73.92609,
"1588",40.69271,-73.91361,
"1589",40.69822,-73.92918,
"1590",40.68798,-73.90677,
"1591",40.69421,-73.93234,
"1592",40.69572,-73.9293,
"1593",40.68128,-73.90546,
"1594",40.70175,-73.91525,
"1595",40.69493,-73.9294,
"1596",40.68463,-73.90729,
"1597",40.70153,-73.89706,
"1598",40.68569,-73.92549,
"1599",40.69633,-73.92143,
"1600",40.7049,-73.92966,
"1601",40.69295,-73.90792,
"1602",40.69559,-73.90796,
"1603",40.68277,-73.92284,
"1604",40.70882,-73.9179,
"1605",40.70652,-73.94054,
"1606",40.69938,-73.93547,
"1607",40.69121,-73.92529,
"1608",40.69087,-73.92952,
"1609",40.68876,-73.90578,
"1610",40.69329,-73.94055,
"1611",40.68796,-73.91991,
"1612",40.70468,-73.93681,
"1613",40.6866,-73.91221,
"1614",40.69903,-73.93021,
"1615",40.70019,-73.94098,
"1616",40.69981,-73.94111,
"1617",40.69918,-73.91316,
"1618",40.69494,-73.91298,
"1619",40.69467,-73.93113,
"1620",40.67984,-73.91151,
"1621",40.70749,-73.93916,
"1622",40.68607,-73.91941,
"1623",40.69514,-73.91903,
"1624",40.68545,-73.93074,
"1625",40.7023,-73.92935,
"1626",40.69972,-73.93192,
"1627",40.69526,-73.92674,
"1628",40.69369,-73.92421,
"1629",40.70269,-73.91426,
"1630",40.69168,-73.9406,
"1631",40.70512,-73.9348,
"1632",40.69834,-73.92755,
"1633",40.70645,-73.90578,
"1634",40.696,-73.92964,
"1635",40.70087,-73.92351,
"1636",40.69485,-73.92948,
"1637",40.6848,-73.92672,
"1638",40.69664,-73.92921,
"1639",40.68987,-73.92241,
"1640",40.68446,-73.92998,
"1641",40.69079,-73.93344,
"1642",40.69901,-73.93649,
"1643",40.70061,-73.92721,
"1644",40.68895,-73.92146,
"1645",40.69174,-73.91141,
"1646",40.69625,-73.93696,
"1647",40.70525,-73.93281,
"1648",40.69784,-73.93694,
"1649",40.69568,-73.93384,
"1650",40.7014,-73.91798,
"1651",40.68112,-73.9302,
"1652",40.68891,-73.92084,
"1653",40.70497,-73.9233,
"1654",40.70542,-73.92025,
"1655",40.69951,-73.92848,
"1656",40.68815,-73.91344,
"1657",40.70468,-73.92568,
"1658",40.69063,-73.93947,
