fid,ID,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude,birth year,gender
"4162","11270",2020/7/6 10:01,2020/7/6 10:08,"468",Broadway & W 56 St,40.7652654,-73.98192338,8 Ave & W 33 St,40.751551,-73.993934,"1964","1"
"4163","11279",2020/7/6 10:02,2020/7/6 10:11,"3322",12 St & 4 Ave,40.668603,-73.9904394,Prospect Park West & 8 St,40.66514682,-73.97637606,"1993","1"
"4164","11280",2020/7/6 10:02,2020/7/6 10:23,"466",W 25 St & 6 Ave,40.74395411,-73.99144871,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,"1984","2"
"4165","11284",2020/7/6 10:02,2020/7/6 10:20,"505",6 Ave & W 33 St,40.74901271,-73.98848395,E 2 St & Avenue B,40.72217444,-73.98368779,"1994","1"
"4166","11286",2020/7/6 10:02,2020/7/6 10:18,"456",E 53 St & Madison Ave,40.7597108,-73.97402311,W 38 St & 8 Ave,40.75466591,-73.99138152,"1994","1"
"4167","11289",2020/7/6 10:02,2020/7/6 10:12,"3440",Fulton St & Adams St,40.69241829,-73.98949474,Baltic St & 5 Ave,40.6795766,-73.97854971,"1969","0"
"4168","11291",2020/7/6 10:02,2020/7/6 10:21,"3147",E 85 St & 3 Ave,40.77801203,-73.95407149,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,"1984","2"
"4169","11292",2020/7/6 10:02,2020/7/6 10:07,"334",W 20 St & 7 Ave,40.74238787,-73.99726235,W 31 St & 7 Ave,40.749156,-73.9916,"1961","1"
"4170","11295",2020/7/6 10:02,2020/7/6 10:13,"3534",Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,E 110 St & Madison Ave,40.7961535,-73.94782145,"1981","2"
"4171","11297",2020/7/6 10:02,2020/7/6 10:12,"3080",S 4 St & Rodney St,40.70934,-73.95608,Berry St & N 8 St,40.7190095,-73.95852515,"1988","1"
"4172","11298",2020/7/6 10:02,2020/7/6 10:15,"3126",44 Dr & Jackson Ave,40.74718234,-73.9432635,31 Ave & 34 St,40.763154,-73.920827,"1985","1"
"4173","11299",2020/7/6 10:02,2020/7/6 10:19,"284",Greenwich Ave & 8 Ave,40.73901691,-74.00263761,W 22 St & 8 Ave,40.74475148,-73.99915362,"1970","1"
"4174","11300",2020/7/6 10:02,2020/7/6 10:07,"334",W 20 St & 7 Ave,40.74238787,-73.99726235,W 31 St & 7 Ave,40.749156,-73.9916,"1967","1"
"4175","11301",2020/7/6 10:02,2020/7/6 10:21,"417",Barclay St & Church St,40.71291224,-74.01020234,Water - Whitehall Plaza,40.70255065,-74.0127234,"1982","1"
"4176","11303",2020/7/6 10:02,2020/7/6 10:27,"3287",W 87 St & West End Ave,40.789622,-73.97757,W 129 St & Convent Ave,40.81439444,-73.95324737,"1994","2"
"4177","11304",2020/7/6 10:02,2020/7/6 10:05,"500",Broadway & W 51 St,40.76228826,-73.98336183,W 50 St & 9 Ave,40.76360468,-73.98917958,"1960","1"
"4178","11306",2020/7/6 10:02,2020/7/6 10:13,"497",E 17 St & Broadway,40.73704984,-73.99009296,E 30 St & Park Ave S,40.74444921,-73.98303529,"1994","1"
"4179","11307",2020/7/6 10:03,2020/7/6 10:27,"3507",Park Ave & E 124 St,40.8045555,-73.9396861,Columbus Ave & W 95 St,40.7919557,-73.968087,"1960","2"
"4180","11308",2020/7/6 10:03,2020/7/6 10:59,"4021",E 138 St & Grand Concourse,40.813224,-73.930605,W 49 St & 8 Ave,40.76227205,-73.98788205,"1986","1"
"4181","11311",2020/7/6 10:03,2020/7/6 10:13,"497",E 17 St & Broadway,40.73704984,-73.99009296,E 30 St & Park Ave S,40.74444921,-73.98303529,"1993","2"
"4182","11315",2020/7/6 10:03,2020/7/6 10:05,"3235",E 41 St & Madison Ave,40.75216528,-73.97992194,Pershing Square North,40.751873,-73.977706,"1991","1"
"4183","11316",2020/7/6 10:03,2020/7/6 10:13,"251",Mott St & Prince St,40.72317958,-73.99480012,W 24 St & 7 Ave,40.74487634,-73.99529885,"1984","2"
"4184","11322",2020/7/6 10:03,2020/7/6 10:17,"3322",12 St & 4 Ave,40.668603,-73.9904394,Willoughby St & Fleet St,40.69196566,-73.9813018,"1969","0"
"4185","11323",2020/7/6 10:03,2020/7/6 10:13,"4011",Westchester Ave & Jackson Ave,40.816124,-73.908116,E 149 St & Morris Ave,40.81734,-73.922962,"1984","1"
"4186","11326",2020/7/6 10:03,2020/7/6 10:25,"402",Broadway & E 22 St,40.7403432,-73.98955109,8 Ave & W 52 St,40.76370739,-73.9851615,"1987","1"
"4188","11331",2020/7/6 10:03,2020/7/6 10:21,"386",Centre St & Worth St,40.71494807,-74.00234482,Rivington St & Ridge St,40.71850211,-73.98329859,"1970","2"
"4189","11333",2020/7/6 10:03,2020/7/6 10:48,"3284",E 88 St & Park Ave,40.7814107,-73.95595908,2 Ave & E 96 St,40.7839636,-73.9471673,"1995","1"
"4190","11334",2020/7/6 10:03,2020/7/6 10:15,"3461",Murray St & Greenwich St,40.71485151,-74.01122332,Barrow St & Hudson St,40.73172428,-74.00674436,"1978","1"
"4191","11335",2020/7/6 10:03,2020/7/6 10:11,"173",Broadway & W 49 St,40.76068327,-73.98452729,W 38 St & 8 Ave,40.75466591,-73.99138152,"1969","0"
"4192","11340",2020/7/6 10:03,2020/7/6 10:24,"3082",Hope St & Union Ave,40.71167351,-73.95141312,Roebling St & N 4 St,40.71469,-73.95739,"1998","2"
"4193","11344",2020/7/6 10:04,2020/7/6 10:10,"525",W 34 St & 11 Ave,40.75594159,-74.0021163,W 33 St & 7 Ave,40.75019995,-73.99093085,"1987","1"
"4194","11345",2020/7/6 10:04,2020/7/6 10:10,"3534",Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,W 107 St & Columbus Ave,40.7997568,-73.96211287,"2000","1"
"4195","11346",2020/7/6 10:04,2020/7/6 10:09,"3738",Delancey St & Eldridge St,40.719383,-73.991479,Howard St & Centre St,40.71910537,-73.99973337,"1995","1"
"4196","11355",2020/7/6 10:04,2020/7/6 10:08,"3494",E 115 St & Lexington Ave,40.797911,-73.9423,E 106 St & Lexington Ave,40.791976,-73.945993,"1982","1"
"4197","11358",2020/7/6 10:04,2020/7/6 10:26,"447",8 Ave & W 52 St,40.76370739,-73.9851615,11 Ave & W 59 St,40.77149671,-73.99046034,"1993","1"
"4198","11359",2020/7/6 10:04,2020/7/6 10:17,"3134",3 Ave & E 62 St,40.76312584,-73.96526895,E 72 St & York Ave,40.76663814,-73.95348296,"1995","2"
"4199","11361",2020/7/6 10:04,2020/7/6 10:10,"3080",S 4 St & Rodney St,40.70934,-73.95608,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,"1997","2"
"4200","11363",2020/7/6 10:04,2020/7/6 10:14,"472",E 32 St & Park Ave,40.7457121,-73.98194829,1 Ave & E 44 St,40.75001986,-73.96905301,"1945","1"
"4202","11365",2020/7/6 10:04,2020/7/6 10:16,"297",E 15 St & 3 Ave,40.734232,-73.986923,E 39 St & 2 Ave,40.74780373,-73.9734419,"1984","1"
"4203","11366",2020/7/6 10:04,2020/7/6 10:10,"257",Lispenard St & Broadway,40.71939226,-74.00247214,Fulton St & Broadway,40.711066,-74.009447,"1987","1"
"4204","11367",2020/7/6 10:04,2020/7/6 10:09,"3167",Amsterdam Ave & W 73 St,40.77966809,-73.98093045,Riverside Blvd & W 67 St,40.77750703,-73.98888588,"1982","1"
"4205","11368",2020/7/6 10:04,2020/7/6 10:18,"223",W 13 St & 7 Ave,40.73781509,-73.99994661,Murray St & Greenwich St,40.71485151,-74.01122332,"1990","1"
"4206","11370",2020/7/6 10:04,2020/7/6 10:19,"490",8 Ave & W 33 St,40.751551,-73.993934,E 72 St & Park Ave,40.77118288,-73.96409422,"1956","1"
"4207","11375",2020/7/6 10:04,2020/7/6 10:22,"3231",E 67 St & Park Ave,40.7678008,-73.96592081,E 85 St & 3 Ave,40.77801203,-73.95407149,"1972","1"
"4209","11381",2020/7/6 10:04,2020/7/6 10:33,"3080",S 4 St & Rodney St,40.70934,-73.95608,5 Ave & E 29 St,40.7451677,-73.98683077,"1986","1"
"4210","11383",2020/7/6 10:04,2020/7/6 10:11,"3812",University Pl & E 14 St,40.734814,-73.992085,Avenue C & E 18 St,40.730563,-73.973984,"1978","1"
"4211","11384",2020/7/6 10:04,2020/7/6 10:20,"3502",Lexington Ave & E 111 St,40.7954121,-73.9441232,W 87 St & West End Ave,40.789622,-73.97757,"1996","1"
"4212","11388",2020/7/6 10:05,2020/7/6 10:08,"3844",Myrtle Ave & Linden St,40.69943,-73.91337,Menahan St & Seneca Ave,40.70461,-73.91054,"1994","2"
"4213","11389",2020/7/6 10:05,2020/7/6 10:22,"285",Broadway & E 14 St,40.73454567,-73.99074142,W 17 St & 8 Ave,40.74177603,-74.00149746,"1990","2"
"4214","11390",2020/7/6 10:05,2020/7/6 10:44,"3314",W 95 St & Broadway,40.7937704,-73.971888,Central Park W & W 96 St,40.79127,-73.964839,"1949","1"
"4216","11394",2020/7/6 10:05,2020/7/6 10:26,"3790",Henry St & Middagh St,40.7003,-73.991581,Bus Slip & State St,40.701907,-74.013942,"1993","0"
"4217","11395",2020/7/6 10:05,2020/7/6 10:19,"447",8 Ave & W 52 St,40.76370739,-73.9851615,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,"1955","1"
"4218","11399",2020/7/6 10:05,2020/7/6 10:13,"3322",12 St & 4 Ave,40.668603,-73.9904394,2 Ave & 36 St,40.65708867,-74.00870204,"1965","1"
"4219","11401",2020/7/6 10:05,2020/7/6 10:08,"3115",India St & Manhattan Ave,40.73232194,-73.9550858,Banker St & Meserole Ave,40.72606,-73.95621,"1989","1"
"4220","11402",2020/7/6 10:05,2020/7/6 10:20,"3379",E 103 St & Lexington Ave,40.7903051,-73.94755757,Broadway & W 60 St,40.76915505,-73.98191841,"1989","1"
"4221","11405",2020/7/6 10:05,2020/7/6 10:20,"3721",31 St & Newtown Ave,40.76754878,-73.92093346,31 St & 23 Ave,40.7747878,-73.9125551,"1985","2"
"4222","11406",2020/7/6 10:05,2020/7/6 10:07,"239",Willoughby St & Fleet St,40.69196566,-73.9813018,Johnson St & Gold St,40.69474881,-73.98362464,"1995","1"
"4223","11409",2020/7/6 10:05,2020/7/6 10:11,"3115",India St & Manhattan Ave,40.73232194,-73.9550858,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,"1985","2"
"4224","11410",2020/7/6 10:05,2020/7/6 10:18,"3131",E 68 St & 3 Ave,40.7671284,-73.96224618,FDR Drive & E 35 St,40.744219,-73.97121214,"1992","2"
"4225","11413",2020/7/6 10:05,2020/7/6 10:10,"3235",E 41 St & Madison Ave,40.75216528,-73.97992194,E 53 St & Madison Ave,40.7597108,-73.97402311,"1969","1"
"4226","11422",2020/7/6 10:05,2020/7/6 10:09,"3637",Fulton St & Waverly Ave,40.68323865,-73.96599591,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,"1988","1"
"4227","11424",2020/7/6 10:05,2020/7/6 10:18,"3467",W Broadway & Spring St,40.72494672,-74.00165856,5 Ave & E 29 St,40.7451677,-73.98683077,"1969","0"
"4228","11425",2020/7/6 10:05,2020/7/6 10:37,"3129",Queens Plaza North & Crescent St,40.75110165,-73.94073717,W 15 St & 6 Ave,40.73804614,-73.99642959,"1986","1"
"4229","11429",2020/7/6 10:05,2020/7/6 10:10,"3463",E 16 St & Irving Pl,40.73536706,-73.98797393,W 15 St & 6 Ave,40.73804614,-73.99642959,"1986","1"
"4230","11437",2020/7/6 10:06,2020/7/6 10:09,"482",W 15 St & 7 Ave,40.73935542,-73.99931783,Sullivan St & Washington Sq,40.73047747,-73.99906065,"1988","2"
"4231","11438",2020/7/6 10:06,2020/7/6 10:12,"522",E 51 St & Lexington Ave,40.75714758,-73.97207836,Broadway & W 51 St,40.76228826,-73.98336183,"1987","2"
"4232","11445",2020/7/6 10:06,2020/7/6 10:39,"320",Leonard St & Church St,40.717571,-74.005549,E 102 St & Park Ave,40.7904828,-73.95033068,"1996","1"
"4233","11451",2020/7/6 10:06,2020/7/6 10:08,"3093",N 6 St & Bedford Ave,40.71745169,-73.95850939,Kent Ave & N 7 St,40.72036775,-73.96165073,"1989","1"
"4234","11457",2020/7/6 10:06,2020/7/6 10:13,"293",Lafayette St & E 8 St,40.73020661,-73.99102628,1 Ave & E 5 St,40.725864,-73.986389,"1969","0"
"4235","11460",2020/7/6 10:06,2020/7/6 10:26,"3107",Bedford Ave & Nassau Ave,40.72311651,-73.95212324,E 10 St & Avenue A,40.72740794,-73.98142006,"1969","0"
"4236","11462",2020/7/6 10:06,2020/7/6 10:08,"281",Grand Army Plaza & Central Park S,40.7643971,-73.97371465,Central Park S & 6 Ave,40.76590936,-73.97634151,"1966","1"
"4237","11463",2020/7/6 10:06,2020/7/6 10:37,"3232",Bond St & Fulton St,40.68962189,-73.98304269,Atlantic Ave & Furman St,40.69165183,-73.9999786,"1969","0"
"4238","11466",2020/7/6 10:06,2020/7/6 10:35,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,E 84 St & 1 Ave,40.77565541,-73.95068615,"1993","1"
"4239","11467",2020/7/6 10:06,2020/7/6 10:13,"499",Broadway & W 60 St,40.76915505,-73.98191841,W 47 St & 10 Ave,40.76269882,-73.99301222,"1991","1"
"4240","11470",2020/7/6 10:06,2020/7/6 10:12,"293",Lafayette St & E 8 St,40.73020661,-73.99102628,1 Ave & E 5 St,40.725864,-73.986389,"1994","1"
"4241","11472",2020/7/6 10:06,2020/7/6 10:18,"533",Broadway & W 38 St,40.75299641,-73.98721619,Broadway & W 49 St,40.76068327,-73.98452729,"1992","1"
"4242","11474",2020/7/6 10:06,2020/7/6 10:18,"173",Broadway & W 49 St,40.76068327,-73.98452729,E 72 St & Park Ave,40.77118288,-73.96409422,"1972","1"
"4245","11480",2020/7/6 10:07,2020/7/6 10:23,"316",Fulton St & William St,40.70955958,-74.00653609,W 22 St & 8 Ave,40.74475148,-73.99915362,"1969","0"
"4246","11481",2020/7/6 10:07,2020/7/6 10:22,"477",W 41 St & 8 Ave,40.75640548,-73.9900262,5 Ave & E 73 St,40.77282817,-73.96685276,"1961","1"
"4247","11485",2020/7/6 10:07,2020/7/6 10:30,"3725",2 Ave & E 72 St,40.76876203,-73.95840794,W 50 St & 9 Ave,40.76360468,-73.98917958,"1991","2"
"4248","11486",2020/7/6 10:07,2020/7/6 10:15,"486",Broadway & W 29 St,40.7462009,-73.98855723,W 15 St & 10 Ave,40.74275383,-74.00747359,"1971","1"
"4249","11487",2020/7/6 10:07,2020/7/6 10:30,"446",W 24 St & 7 Ave,40.74487634,-73.99529885,Bus Slip & State St,40.701907,-74.013942,"1971","2"
"4250","11490",2020/7/6 10:07,2020/7/6 10:25,"4000",Lenox Ave & W 144 St,40.819783,-73.936521,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,"1987","1"
"4251","11491",2020/7/6 10:07,2020/7/6 10:11,"3746",6 Ave & Broome St,40.72430832,-74.00473036,Watts St & Greenwich St,40.72405549,-74.00965965,"1951","1"
"4252","11494",2020/7/6 10:07,2020/7/6 10:16,"492",W 33 St & 7 Ave,40.75019995,-73.99093085,W 47 St & 6 Ave,40.758397,-73.98255,"1974","1"
"4253","11495",2020/7/6 10:07,2020/7/6 10:13,"173",Broadway & W 49 St,40.76068327,-73.98452729,W 52 St & 11 Ave,40.76727216,-73.99392888,"1999","1"
"4254","11496",2020/7/6 10:07,2020/7/6 10:14,"3295",Central Park W & W 96 St,40.79127,-73.964839,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,"1975","1"
"4255","11497",2020/7/6 10:07,2020/7/6 10:21,"312",Allen St & Stanton St,40.722055,-73.989111,E 13 St & Avenue A,40.72966729,-73.98067966,"1967","2"
"4256","11500",2020/7/6 10:07,2020/7/6 10:12,"435",W 21 St & 6 Ave,40.74173969,-73.99415556,Greenwich Ave & Charles St,40.735238,-74.000271,"1995","1"
"4257","11501",2020/7/6 10:07,2020/7/6 10:24,"380",W 4 St & 7 Ave S,40.73401143,-74.00293877,E 33 St & 1 Ave,40.74322681,-73.97449784,"1967","1"
"4258","11503",2020/7/6 10:07,2020/7/6 10:15,"490",8 Ave & W 33 St,40.751551,-73.993934,W 49 St & 8 Ave,40.76227205,-73.98788205,"1988","1"
"4259","11507",2020/7/6 10:07,2020/7/6 10:18,"3739",Perry St & Greenwich Ave,40.735918,-74.000939,Allen St & Rivington St,40.72019576,-73.98997825,"1998","2"
"4260","11509",2020/7/6 10:07,2020/7/6 10:13,"380",W 4 St & 7 Ave S,40.73401143,-74.00293877,W 21 St & 6 Ave,40.74173969,-73.99415556,"1987","2"
"4261","11511",2020/7/6 10:07,2020/7/6 10:09,"3628",Lenox Ave & W 117 St,40.8025566,-73.9490782,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,"1984","1"
"4262","11513",2020/7/6 10:07,2020/7/6 10:18,"297",E 15 St & 3 Ave,40.734232,-73.986923,Stanton St & Norfolk St,40.720747,-73.986274,"1995","1"
"4263","11519",2020/7/6 10:07,2020/7/6 10:26,"3167",Amsterdam Ave & W 73 St,40.77966809,-73.98093045,E 58 St & 3 Ave,40.76095756,-73.96724467,"1965","2"
"4264","11522",2020/7/6 10:07,2020/7/6 10:21,"285",Broadway & E 14 St,40.73454567,-73.99074142,Norfolk St & Broome St,40.7172274,-73.98802084,"1985","2"
"4265","11523",2020/7/6 10:07,2020/7/6 10:11,"3461",Murray St & Greenwich St,40.71485151,-74.01122332,Fulton St & Broadway,40.711066,-74.009447,"1976","1"
"4266","11524",2020/7/6 10:07,2020/7/6 10:19,"3129",Queens Plaza North & Crescent St,40.75110165,-73.94073717,Motorgate,40.7639089,-73.9477213,"1990","2"
"4267","11525",2020/7/6 10:07,2020/7/6 10:23,"3584",Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,Greene Ave & Nostrand Ave,40.6883337,-73.950916,"1985","1"
"4268","11530",2020/7/6 10:08,2020/7/6 10:11,"496",E 16 St & 5 Ave,40.73726186,-73.99238967,W 11 St & 6 Ave,40.73532427,-73.99800419,"1959","2"
"4269","11531",2020/7/6 10:08,2020/7/6 11:07,"297",E 15 St & 3 Ave,40.734232,-73.986923,Wyckoff Av & Jefferson St,40.707165,-73.923711,"1965","2"
"4270","11532",2020/7/6 10:08,2020/7/6 10:17,"3167",Amsterdam Ave & W 73 St,40.77966809,-73.98093045,W 95 St & Broadway,40.7937704,-73.971888,"1959","2"
"4271","11533",2020/7/6 10:08,2020/7/6 10:52,"525",W 34 St & 11 Ave,40.75594159,-74.0021163,12 Ave & W 40 St,40.76087502,-74.00277668,"1995","2"
"4272","11539",2020/7/6 10:08,2020/7/6 10:36,"3914",West End Ave & W 78 St,40.783786,-73.981687,Barrow St & Hudson St,40.73172428,-74.00674436,"1891","2"
"4273","11540",2020/7/6 10:08,2020/7/6 10:18,"293",Lafayette St & E 8 St,40.73020661,-73.99102628,E 27 St & 1 Ave,40.739445,-73.976806,"1966","1"
"4274","11546",2020/7/6 10:08,2020/7/6 10:44,"3924",Lincoln Ave & E 138 St,40.810893,-73.927311,Broadway & W 41 St,40.75513557,-73.98658032,"1984","2"
"4275","11548",2020/7/6 10:08,2020/7/6 10:36,"311",Norfolk St & Broome St,40.7172274,-73.98802084,E 43 St & 5 Ave,40.75412081,-73.98025185,"1974","1"
"4276","11552",2020/7/6 10:08,2020/7/6 10:11,"3812",University Pl & E 14 St,40.734814,-73.992085,W 11 St & 6 Ave,40.73532427,-73.99800419,"1976","1"
"4277","11555",2020/7/6 10:08,2020/7/6 10:31,"146",Hudson St & Reade St,40.71625008,-74.0091059,Grand St & Greene St,40.72170005,-74.00238141,"1968","1"
"4278","11558",2020/7/6 10:08,2020/7/6 10:23,"251",Mott St & Prince St,40.72317958,-73.99480012,Madison St & Clinton St,40.71269042,-73.98776323,"1967","2"
"4279","11562",2020/7/6 10:08,2020/7/6 10:15,"3809",W 55 St & 6 Ave,40.763189,-73.978434,W 50 St & 9 Ave,40.76360468,-73.98917958,"1971","1"
"4280","11563",2020/7/6 10:08,2020/7/6 10:33,"3785",W 42 St & 6 Ave,40.75492,-73.98455,2 Ave & E 99 St,40.7862586,-73.94552579,"1994","1"
"4281","11567",2020/7/6 10:08,2020/7/6 10:14,"260",Broad St & Bridge St,40.70365182,-74.01167797,Barclay St & Church St,40.71291224,-74.01020234,"1978","1"
"4283","11576",2020/7/6 10:09,2020/7/6 10:14,"224",Spruce St & Nassau St,40.71146364,-74.00552427,Pearl St & Peck Slip,40.708485,-74.002751,"1990","1"
"4285","11579",2020/7/6 10:09,2020/7/6 10:41,"3287",W 87 St & West End Ave,40.789622,-73.97757,Riverside Dr & W 91 St,40.79313481,-73.97700369,"1984","2"
"4286","11580",2020/7/6 10:09,2020/7/6 10:16,"3812",University Pl & E 14 St,40.734814,-73.992085,E 11 St & 1 Ave,40.72953837,-73.98426726,"1956","1"
"4287","11581",2020/7/6 10:09,2020/7/6 10:22,"298",3 Ave & Schermerhorn St,40.68683208,-73.9796772,Henry St & Atlantic Ave,40.69089272,-73.99612349,"1981","1"
"4288","11582",2020/7/6 10:09,2020/7/6 10:54,"223",W 13 St & 7 Ave,40.73781509,-73.99994661,W 31 St & 7 Ave,40.749156,-73.9916,"1986","1"
"4289","11583",2020/7/6 10:09,2020/7/6 10:14,"281",Grand Army Plaza & Central Park S,40.7643971,-73.97371465,Broadway & W 60 St,40.76915505,-73.98191841,"1995","2"
"4290","11584",2020/7/6 10:09,2020/7/6 10:18,"3167",Amsterdam Ave & W 73 St,40.77966809,-73.98093045,W 56 St & 10 Ave,40.768254,-73.988639,"1968","1"
"4291","11586",2020/7/6 10:09,2020/7/6 10:14,"3285",W 87 St & Amsterdam Ave,40.78839,-73.9747,Central Park West & W 76 St,40.77896784,-73.97374737,"1998","1"
"4292","11588",2020/7/6 10:09,2020/7/6 10:19,"336",Sullivan St & Washington Sq,40.73047747,-73.99906065,Howard St & Centre St,40.71910537,-73.99973337,"1982","2"
"4294","11590",2020/7/6 10:09,2020/7/6 10:12,"3065",Union Ave & Wallabout St,40.70029511,-73.95032283,Broadway & Whipple St,40.7016657,-73.9437303,"1985","1"
"4295","11592",2020/7/6 10:09,2020/7/6 10:20,"3453",Devoe St & Lorimer St,40.71335226,-73.94910336,India St & Manhattan Ave,40.73232194,-73.9550858,"1981","2"
"4296","11594",2020/7/6 10:09,2020/7/6 10:14,"3905",4 Ave & E 12 St,40.732647,-73.99011,W 13 St & 5 Ave,40.735445,-73.99431,"1960","2"
"4297","11597",2020/7/6 10:09,2020/7/6 10:27,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,Grand St & Elizabeth St,40.718822,-73.99596,"1995","1"
"4298","11600",2020/7/6 10:09,2020/7/6 10:33,"402",Broadway & E 22 St,40.7403432,-73.98955109,E 58 St & Madison Ave,40.76302594,-73.97209525,"1953","1"
"4299","11602",2020/7/6 10:09,2020/7/6 10:29,"3798",W 40 St & 5 Ave,40.752269,-73.982079,E 75 St & 3 Ave,40.77112927,-73.95772297,"1967","2"
"4300","11603",2020/7/6 10:09,2020/7/6 10:19,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,W 15 St & 7 Ave,40.73935542,-73.99931783,"1990","2"
"4301","11604",2020/7/6 10:09,2020/7/6 10:18,"474",5 Ave & E 29 St,40.7451677,-73.98683077,E 48 St & 3 Ave,40.7546011,-73.97187886,"1964","1"
"4302","11606",2020/7/6 10:09,2020/7/6 10:56,"484",W 44 St & 5 Ave,40.75500254,-73.98014437,Park Pl & Franklin Ave,40.6741806,-73.9564947,"1980","1"
"4303","11607",2020/7/6 10:09,2020/7/6 10:17,"473",Rivington St & Chrystie St,40.72110063,-73.9919254,Bayard St & Baxter St,40.71602118,-73.99974372,"1994","1"
"4304","11608",2020/7/6 10:09,2020/7/6 10:27,"239",Willoughby St & Fleet St,40.69196566,-73.9813018,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,"1992","1"
"4305","11610",2020/7/6 10:09,2020/7/6 10:43,"3799",6 Ave & W 34 St,40.74964,-73.98805,W 50 St & 9 Ave,40.76360468,-73.98917958,"1985","1"
"4306","11611",2020/7/6 10:09,2020/7/6 10:29,"274",Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,Mercer St & Spring St,40.72362738,-73.99949601,"1992","1"
"4307","11612",2020/7/6 10:09,2020/7/6 10:35,"387",Centre St & Chambers St,40.71273266,-74.0046073,Lispenard St & Broadway,40.71939226,-74.00247214,"1993","1"
"4308","11613",2020/7/6 10:09,2020/7/6 10:24,"3799",6 Ave & W 34 St,40.74964,-73.98805,3 Ave & E 62 St,40.76312584,-73.96526895,"1964","1"
"4309","11615",2020/7/6 10:10,2020/7/6 10:39,"3287",W 87 St & West End Ave,40.789622,-73.97757,Riverside Dr & W 91 St,40.79313481,-73.97700369,"1974","1"
"4310","11618",2020/7/6 10:10,2020/7/6 10:15,"3107",Bedford Ave & Nassau Ave,40.72311651,-73.95212324,N 6 St & Bedford Ave,40.71745169,-73.95850939,"1970","2"
"4311","11625",2020/7/6 10:10,2020/7/6 10:12,"304",Broadway & Battery Pl,40.70463334,-74.01361706,Little West St & 1 Pl,40.70569254,-74.01677685,"1974","1"
"4313","11628",2020/7/6 10:10,2020/7/6 10:16,"3641",Broadway & W 25 St,40.74286877,-73.98918629,10 Ave & W 28 St,40.75066386,-74.00176802,"1990","2"
